attack,cod,defense,form,hp,img,name,spatk,spdef,speed,total,type1,type2
45,756,80,,60,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,Shiinotic,90,100,30,405,Grass,Fairy
44,757,40,,48,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,Salandit,71,40,77,320,Poison,Fire
64,758,60,,68,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,Salazzle,111,60,117,480,Poison,Fire
75,759,50,,70,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,Stufful,45,50,50,340,Normal,Fighting
125,760,80,,120,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,Bewear,55,60,60,500,Normal,Fighting
30,761,38,,42,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,Bounsweet,30,38,32,210,Grass,
40,762,48,,52,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,Steenee,40,48,62,290,Grass,
120,763,98,,72,https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,Tsareena,50,98,72,510,Grass,
52,764,90,,51,https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,Comfey,82,110,100,485,Fairy,
60,765,80,,90,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,Oranguru,90,110,60,490,Normal,Psychic
120,766,90,,100,https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,Passimian,40,60,80,490,Fighting,
35,767,40,,25,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,Wimpod,20,30,80,230,Bug,Water
125,768,140,,75,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,Golisopod,60,90,40,530,Bug,Water
55,769,80,,55,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,Sandygast,70,45,15,320,Ghost,Ground
75,770,110,,85,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,Palossand,100,75,35,480,Ghost,Ground
60,771,130,,55,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,Pyukumuku,30,130,5,410,Water,
95,772,95,,95,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,Type: Null,95,95,59,534,Normal,
95,773,95,,95,https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,Silvally,95,95,95,570,Normal,
60,774,100,Meteor Form,60,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,Minior,60,100,60,440,Rock,Flying
100,774,60,Core Form,60,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,Minior,100,60,120,500,Rock,Flying
115,775,65,,65,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,Komala,75,95,65,480,Normal,
78,776,135,,60,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,Turtonator,91,85,36,485,Fire,Dragon
98,777,63,,65,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,Togedemaru,40,73,96,435,Electric,Steel
90,778,80,,55,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,Mimikyu,50,105,96,476,Ghost,Fairy
105,779,70,,68,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,Bruxish,70,70,92,475,Water,Psychic
60,780,85,,78,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,Drampa,135,91,36,485,Normal,Dragon
131,781,100,,70,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,Dhelmise,86,90,40,517,Ghost,Grass
55,782,65,,45,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,Jangmo-o,45,45,45,300,Dragon,
75,783,90,,55,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,Hakamo-o,65,70,65,420,Dragon,Fighting
110,784,125,,75,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,Kommo-o,100,105,85,600,Dragon,Fighting
115,785,85,,70,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,Tapu Koko,95,75,130,570,Electric,Fairy
85,786,75,,70,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,Tapu Lele,130,115,95,570,Psychic,Fairy
130,787,115,,70,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,Tapu Bulu,85,95,75,570,Grass,Fairy
75,788,115,,70,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,Tapu Fini,95,130,85,570,Water,Fairy
29,789,31,,43,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,Cosmog,29,31,37,200,Psychic,
29,790,131,,43,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,Cosmoem,29,131,37,400,Psychic,
137,791,107,,137,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,Solgaleo,113,89,97,680,Psychic,Steel
113,792,89,,137,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,Lunala,137,107,97,680,Psychic,Ghost
53,793,47,,109,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,Nihilego,127,131,103,570,Rock,Poison
139,794,139,,107,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,Buzzwole,53,53,79,570,Bug,Fighting
137,795,37,,71,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,Pheromosa,137,37,151,570,Bug,Fighting
89,796,71,,83,https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,Xurkitree,173,71,83,570,Electric,
101,797,103,,97,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,Celesteela,107,101,61,570,Steel,Flying
181,798,131,,59,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,Kartana,59,31,109,570,Grass,Steel
101,799,53,,223,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,Guzzlord,97,53,43,570,Dark,Dragon
107,800,101,,97,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,Necrozma,127,89,79,600,Psychic,
157,800,127,Dusk Mane Necrozma,97,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,Necrozma,113,109,77,680,Psychic,Steel
113,800,109,Dawn Wings Necrozma,97,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,Necrozma,157,127,77,680,Psychic,Ghost
167,800,97,Ultra Necrozma,97,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,Necrozma,167,97,129,754,Psychic,Dragon
95,801,115,,80,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,Magearna,130,115,65,600,Steel,Fairy
125,802,80,,90,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,Marshadow,90,90,125,600,Fighting,Ghost
73,803,67,,67,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,Poipole,73,67,73,420,Poison,
73,804,73,,73,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,Naganadel,127,73,121,540,Poison,Dragon
131,805,211,,61,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,Stakataka,53,101,13,570,Rock,Steel
127,806,53,,53,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,Blacephalon,151,79,107,570,Fire,Ghost
112,807,75,,88,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,Zeraora,102,80,143,600,Electric,
65,808,65,,46,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,Meltan,55,35,34,300,Steel,
143,809,143,,135,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,Melmetal,80,65,34,600,Steel,
65,810,50,,50,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,Grookey,40,40,65,310,Grass,
85,811,70,,70,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,Thwackey,55,60,80,420,Grass,
125,812,90,,100,https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,Rillaboom,60,70,85,530,Grass,
71,813,40,,50,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,Scorbunny,40,40,69,310,Fire,
86,814,60,,65,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,Raboot,55,60,94,420,Fire,
116,815,75,,80,https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,Cinderace,65,75,119,530,Fire,
40,816,40,,50,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,Sobble,70,40,70,310,Water,
60,817,55,,65,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,Drizzile,95,55,90,420,Water,
85,818,65,,70,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,Inteleon,125,65,120,530,Water,
55,819,55,,70,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,Skwovet,35,35,25,275,Normal,
95,820,95,,120,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,Greedent,55,75,20,460,Normal,
47,821,35,,38,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,Rookidee,33,35,57,245,Flying,
67,822,55,,68,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,Corvisquire,43,55,77,365,Flying,
87,823,105,,98,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,Corviknight,53,85,67,495,Flying,Steel
20,824,20,,25,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,Blipbug,25,45,45,180,Bug,
35,825,80,,50,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,Dottler,50,90,30,335,Bug,Psychic
45,826,110,,60,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,Orbeetle,80,120,90,505,Bug,Psychic
28,827,28,,40,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,Nickit,47,52,50,245,Dark,
58,828,58,,70,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,Thievul,87,92,90,455,Dark,
40,829,60,,40,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,Gossifleur,40,60,10,250,Grass,
50,830,90,,60,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,Eldegoss,80,120,60,460,Grass,
40,831,55,,42,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,Wooloo,40,45,48,270,Normal,
80,832,100,,72,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,Dubwool,60,90,88,490,Normal,
64,833,50,,50,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,Chewtle,38,38,44,284,Water,
115,834,90,,90,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,Drednaw,48,68,74,485,Water,Rock
45,835,50,,59,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,Yamper,40,50,26,270,Electric,
90,836,60,,69,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,Boltund,90,60,121,490,Electric,
40,837,50,,30,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,Rolycoly,40,50,30,240,Rock,
60,838,90,,80,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,Carkol,60,70,50,410,Rock,Fire
80,839,120,,110,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,Coalossal,80,90,30,510,Rock,Fire
40,840,80,,40,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,Applin,40,40,20,260,Grass,Dragon
110,841,80,,70,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,Flapple,95,60,70,485,Grass,Dragon
85,842,80,,110,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,Appletun,100,80,30,485,Grass,Dragon
57,843,75,,52,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,Silicobra,35,50,46,315,Ground,
107,844,125,,72,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,Sandaconda,65,70,71,510,Ground,
85,845,55,,70,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,Cramorant,85,95,85,475,Flying,Water
63,846,40,,41,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,Arrokuda,40,30,66,280,Water,
123,847,60,,61,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,Barraskewda,60,50,136,490,Water,
38,848,35,,40,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,Toxel,54,35,40,242,Electric,Poison
98,849,70,Low Key Form,75,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,Toxtricity,114,70,75,502,Electric,Poison
98,849,70,Amped Form,75,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,Toxtricity,114,70,75,502,Electric,Poison
65,850,45,,50,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,Sizzlipede,50,50,45,305,Fire,Bug
115,851,65,,100,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,Centiskorch,90,90,65,525,Fire,Bug
68,852,60,,50,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,Clobbopus,50,50,32,310,Fighting,
118,853,90,,80,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,Grapploct,70,80,42,480,Fighting,
45,854,45,,40,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,Sinistea,74,54,50,308,Ghost,
65,855,65,,60,https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,Polteageist,134,114,70,508,Ghost,
30,856,45,,42,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,Hatenna,56,53,39,265,Psychic,
40,857,65,,57,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,Hattrem,86,73,49,370,Psychic,
90,858,95,,57,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,Hatterene,136,103,29,510,Psychic,Fairy
45,859,30,,45,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,Impidimp,55,40,50,265,Dark,Fairy
60,860,45,,65,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,Morgrem,75,55,70,370,Dark,Fairy
120,861,65,,95,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,Grimmsnarl,95,75,60,510,Dark,Fairy
90,862,101,,93,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,Obstagoon,60,81,95,520,Dark,Normal
110,863,100,,70,https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,Perrserker,50,60,50,440,Steel,
95,864,50,,60,https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,Cursola,145,130,30,510,Ghost,
135,865,95,,62,https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,Sirfetch'd,68,82,65,507,Fighting,
85,866,75,,80,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,Mr. Rime,110,100,70,520,Psychic,Ice
95,867,145,,58,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,Runerigus,50,105,30,483,Ground,Ghost
40,868,40,,45,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,Milcery,50,61,34,270,Fairy,
60,869,75,,65,https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,Alcremie,110,121,64,495,Fairy,
100,870,100,,65,https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,Falinks,70,60,75,470,Fighting,
101,871,95,,48,https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,Pincurchin,91,85,15,435,Electric,
25,872,35,,30,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,Snom,45,30,20,185,Ice,Bug
65,873,60,,70,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,Frosmoth,125,90,65,475,Ice,Bug
125,874,135,,100,https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,Stonjourner,20,20,70,470,Rock,
80,875,110,Ice Face,75,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,Eiscue,65,90,50,470,Ice,
80,875,70,Noice Face,75,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,Eiscue,65,50,130,470,Ice,
65,876,55,Male,60,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,Indeedee,105,95,95,475,Psychic,Normal
55,876,65,Female,70,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,Indeedee,95,105,85,475,Psychic,Normal
95,877,58,Full Belly Mode,58,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,Morpeko,70,58,97,436,Electric,Dark
95,877,58,Hangry Mode,58,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,Morpeko,70,58,97,436,Electric,Dark
80,878,49,,72,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,Cufant,40,49,40,330,Steel,
130,879,69,,122,https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,Copperajah,80,69,30,500,Steel,
100,880,90,,90,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,Dracozolt,80,70,75,505,Electric,Dragon
100,881,90,,90,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,Arctozolt,90,80,55,505,Electric,Ice
90,882,100,,90,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,Dracovish,70,80,75,505,Water,Dragon
90,883,100,,90,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,Arctovish,80,90,55,505,Water,Ice
95,884,115,,70,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,Duraludon,120,50,85,535,Steel,Dragon
60,885,30,,28,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,Dreepy,40,30,82,270,Dragon,Ghost
80,886,50,,68,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,Drakloak,60,50,102,410,Dragon,Ghost
120,887,75,,88,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,Dragapult,100,75,142,600,Dragon,Ghost
170,888,115,Crowned Sword,92,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,Zacian,80,115,148,720,Fairy,Steel
130,888,115,Hero of Many Battles,92,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,Zacian,80,115,138,670,Fairy,
130,889,145,Crowned Shield,92,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,Zamazenta,80,145,128,720,Fighting,Steel
130,889,115,Hero of Many Battles,92,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,Zamazenta,80,115,138,670,Fighting,
85,890,95,,140,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,Eternatus,145,95,130,690,Poison,Dragon
115,890,250,Eternamax,255,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,Eternatus,125,250,130,1125,Poison,Dragon
90,891,60,,60,,Kubfu,53,50,72,385,Fighting,
130,892,100,Single Strike Style,100,,Urshifu,63,60,97,550,Fighting,Dark
130,892,100,Rapid Strike Style,100,,Urshifu,63,60,97,550,Fighting,Water
120,893,105,,105,,Zarude,70,95,105,600,Dark,Grass
